cogn_load,painlvl,trialtyp,painrating,painrating_validity,nbackresponse,nbackresponse_validyity,numboftargetocc,correctans,trialidx,trialnum,run,blocktype,subjID
2,1,4,100,1,3,1,4,0,3,13,3,2,n31m2hc54
0,0,1,75.390625,1,3,1,3,1,4,14,3,2,n31m2hc54
2,1,4,86.4583333333333,1,3,1,4,0,4,15,3,2,n31m2hc54
0,1,3,76.6927083333333,1,3,1,3,1,5,16,3,2,n31m2hc54
2,0,2,72.1354166666667,1,5,1,4,0,4,17,3,2,n31m2hc54
0,0,1,59.1145833333333,1,3,1,2,0,5,18,3,2,n31m2hc54
0,1,3,79.9479166666667,1,5,1,4,0,6,19,3,2,n31m2hc54
2,0,2,39.5833333333333,1,2,1,2,1,5,20,3,2,n31m2hc54
0,1,3,60.6770833333333,1,4,1,4,1,1,1,1,2,n77tvqs26
0,0,1,14.84375,1,4,1,4,1,1,2,1,2,n77tvqs26
0,0,1,25.2604166666667,1,5,1,5,1,2,3,1,2,n77tvqs26
0,1,3,47.65625,1,2,1,2,1,2,4,1,2,n77tvqs26
2,1,4,30.9895833333333,1,4,1,3,0,1,5,1,2,n77tvqs26
2,0,2,21.09375,1,5,1,5,1,1,6,1,2,n77tvqs26
2,1,4,31.25,1,2,1,2,1,2,7,1,2,n77tvqs26
0,1,3,25.2604166666667,1,3,1,3,1,3,8,1,2,n77tvqs26
0,0,1,6.25,1,3,1,3,1,3,9,1,2,n77tvqs26
2,1,4,55.2083333333333,1,5,1,5,1,3,10,1,2,n77tvqs26
2,0,2,28.6458333333333,1,4,1,3,0,2,11,1,2,n77tvqs26
2,0,2,36.71875,1,3,1,3,1,3,12,1,2,n77tvqs26
0,1,3,58.3333333333333,1,4,1,4,1,4,13,1,2,n77tvqs26
2,0,2,22.9166666666667,1,3,1,3,1,4,14,1,2,n77tvqs26
0,1,3,17.96875,1,2,1,2,1,5,15,1,2,n77tvqs26
2,1,4,31.25,1,4,1,4,1,4,16,1,2,n77tvqs26
0,0,1,3.90625,1,2,1,2,1,4,17,1,2,n77tvqs26
0,0,1,20.3125,1,5,1,5,1,5,18,1,2,n77tvqs26
2,1,4,39.5833333333333,1,4,1,4,1,5,19,1,2,n77tvqs26
2,0,2,24.4791666666667,1,5,1,5,1,5,20,1,2,n77tvqs26
0,1,3,78.125,1,5,1,5,1,1,1,2,4,n77tvqs26
2,0,2,41.1458333333333,1,3,1,3,1,1,2,2,4,n77tvqs26
0,0,1,61.1979166666667,1,4,1,4,1,1,3,2,4,n77tvqs26
2,1,4,67.4479166666667,1,3,1,3,1,1,4,2,4,n77tvqs26
0,1,3,41.6666666666667,1,2,1,2,1,2,5,2,4,n77tvqs26
0,0,1,45.3125,1,5,1,5,1,2,6,2,4,n77tvqs26
2,0,2,54.9479166666667,1,3,1,3,1,2,7,2,4,n77tvqs26
2,1,4,60.4166666666667,1,4,1,4,1,2,8,2,4,n77tvqs26
0,1,3,70.8333333333333,1,5,1,5,1,3,9,2,4,n77tvqs26
2,0,2,59.8958333333333,1,4,1,4,1,3,10,2,4,n77tvqs26
0,0,1,42.96875,1,3,1,3,1,3,11,2,4,n77tvqs26
0,1,3,71.875,1,2,1,2,1,4,12,2,4,n77tvqs26
2,1,4,58.0729166666667,1,4,1,4,1,3,13,2,4,n77tvqs26
0,0,1,39.84375,1,3,1,3,1,4,14,2,4,n77tvqs26
2,0,2,57.5520833333333,1,4,1,5,0,4,15,2,4,n77tvqs26
2,1,4,37.7604166666667,1,5,1,5,1,4,16,2,4,n77tvqs26
2,1,4,60.9375,1,2,1,3,0,5,17,2,4,n77tvqs26
2,0,2,33.8541666666667,1,5,1,5,1,5,18,2,4,n77tvqs26
0,1,3,77.6041666666667,1,4,1,4,1,5,19,2,4,n77tvqs26
0,0,1,35.6770833333333,1,4,1,4,1,5,20,2,4,n77tvqs26
2,1,4,76.0416666666667,1,2,1,3,0,1,1,3,9,n77tvqs26
2,1,4,63.5416666666667,1,4,1,4,1,2,2,3,9,n77tvqs26
0,0,1,38.0208333333333,1,2,1,2,1,1,3,3,9,n77tvqs26
2,1,4,54.6875,1,5,1,5,1,3,4,3,9,n77tvqs26
0,1,3,60.15625,1,4,1,5,0,1,5,3,9,n77tvqs26
2,0,2,55.9895833333333,1,2,1,2,1,1,6,3,9,n77tvqs26
0,0,1,30.7291666666667,1,3,1,3,1,2,7,3,9,n77tvqs26
2,1,4,58.8541666666667,1,4,1,4,1,4,8,3,9,n77tvqs26
0,1,3,57.5520833333333,1,2,1,2,1,2,9,3,9,n77tvqs26
2,0,2,37.2395833333333,1,5,1,5,1,2,10,3,9,n77tvqs26
0,0,1,27.6041666666667,1,4,1,4,1,3,11,3,9,n77tvqs26
0,1,3,55.7291666666667,1,2,1,2,1,3,12,3,9,n77tvqs26
0,1,3,42.96875,1,2,1,2,1,4,13,3,9,n77tvqs26
2,0,2,37.5,1,3,1,2,0,3,14,3,9,n77tvqs26
2,0,2,32.5520833333333,1,2,1,2,1,4,15,3,9,n77tvqs26
2,1,4,43.4895833333333,1,3,1,3,1,5,16,3,9,n77tvqs26
0,0,1,24.4791666666667,1,2,1,2,1,4,17,3,9,n77tvqs26
0,1,3,63.8020833333333,1,3,1,3,1,5,18,3,9,n77tvqs26
2,0,2,35.4166666666667,1,5,1,5,1,5,19,3,9,n77tvqs26
0,0,1,15.8854166666667,1,3,1,3,1,5,20,3,9,n77tvqs26
0,0,1,35.15625,1,4,1,4,1,1,1,1,1,n9udwjm5g
0,0,1,35.4166666666667,1,5,1,5,1,2,2,1,1,n9udwjm5g
0,1,3,66.9270833333333,1,5,1,5,1,1,3,1,1,n9udwjm5g
2,1,4,65.1041666666667,1,2,1,3,0,1,4,1,1,n9udwjm5g
0,0,1,38.8020833333333,1,4,1,4,1,3,5,1,1,n9udwjm5g
0,1,3,76.0416666666667,1,2,1,2,1,2,6,1,1,n9udwjm5g
2,0,2,32.03125,1,2,1,2,1,1,7,1,1,n9udwjm5g
2,1,4,83.3333333333333,1,2,1,4,0,2,8,1,1,n9udwjm5g
2,1,4,65.8854166666667,1,4,1,4,1,3,9,1,1,n9udwjm5g
2,0,2,59.6354166666667,1,4,1,5,0,2,10,1,1,n9udwjm5g
0,1,3,80.2083333333333,1,2,1,2,1,3,11,1,1,n9udwjm5g
2,1,4,72.9166666666667,1,3,1,3,1,4,12,1,1,n9udwjm5g
2,0,2,44.53125,1,2,1,2,1,3,13,1,1,n9udwjm5g
0,0,1,38.5416666666667,1,2,1,2,1,4,14,1,1,n9udwjm5g
0,1,3,76.8229166666667,1,5,1,5,1,4,15,1,1,n9udwjm5g
2,1,4,70.3125,1,2,1,2,1,5,16,1,1,n9udwjm5g
0,0,1,59.1145833333333,1,3,1,3,1,5,17,1,1,n9udwjm5g
0,1,3,70.8333333333333,1,3,1,3,1,5,18,1,1,n9udwjm5g
2,0,2,40.8854166666667,1,3,1,3,1,4,19,1,1,n9udwjm5g
2,0,2,50,1,4,1,4,1,5,20,1,1,n9udwjm5g
0,1,3,50,1,3,1,3,1,1,1,2,2,n9udwjm5g
0,0,1,50,1,3,1,3,1,1,2,2,2,n9udwjm5g
0,0,1,44.0104166666667,1,5,1,5,1,2,3,2,2,n9udwjm5g
0,1,3,56.7708333333333,1,2,1,2,1,2,4,2,2,n9udwjm5g
2,1,4,63.0208333333333,1,2,1,2,1,1,5,2,2,n9udwjm5g
2,0,2,43.75,1,3,1,3,1,1,6,2,2,n9udwjm5g
2,1,4,69.0104166666667,1,3,1,2,0,2,7,2,2,n9udwjm5g
0,1,3,63.8020833333333,1,3,1,3,1,3,8,2,2,n9udwjm5g
0,0,1,43.2291666666667,1,3,1,3,1,3,9,2,2,n9udwjm5g
2,1,4,70.0520833333333,1,5,1,5,1,3,10,2,2,n9udwjm5g
2,0,2,22.9166666666667,1,2,1,3,0,2,11,2,2,n9udwjm5g
2,0,2,35.9375,1,3,1,3,1,3,12,2,2,n9udwjm5g
0,1,3,63.28125,1,4,1,4,1,4,13,2,2,n9udwjm5g
2,0,2,37.2395833333333,1,3,1,3,1,4,14,2,2,n9udwjm5g
0,1,3,69.0104166666667,1,4,1,4,1,5,15,2,2,n9udwjm5g
2,1,4,61.71875,1,2,1,2,1,4,16,2,2,n9udwjm5g
0,0,1,39.5833333333333,1,5,1,5,1,4,17,2,2,n9udwjm5g
0,0,1,30.46875,1,5,1,5,1,5,18,2,2,n9udwjm5g
2,1,4,63.8020833333333,1,4,1,5,0,5,19,2,2,n9udwjm5g
2,0,2,56.25,1,4,1,4,1,5,20,2,2,n9udwjm5g
0,1,3,59.1145833333333,1,3,1,5,0,1,1,3,4,n9udwjm5g
2,0,2,56.25,1,5,1,5,1,1,2,3,4,n9udwjm5g
0,0,1,37.2395833333333,1,4,1,4,1,1,3,3,4,n9udwjm5g
2,1,4,67.4479166666667,1,3,1,3,1,1,4,3,4,n9udwjm5g
0,1,3,66.6666666666667,1,5,1,5,1,2,5,3,4,n9udwjm5g
0,0,1,45.3125,1,5,1,5,1,2,6,3,4,n9udwjm5g
2,0,2,36.9791666666667,1,2,1,2,1,2,7,3,4,n9udwjm5g
2,1,4,73.9583333333333,1,5,1,5,1,2,8,3,4,n9udwjm5g
0,1,3,79.9479166666667,1,5,1,5,1,3,9,3,4,n9udwjm5g
2,0,2,59.375,1,5,1,5,1,3,10,3,4,n9udwjm5g
0,0,1,44.2708333333333,1,3,1,3,1,3,11,3,4,n9udwjm5g
0,1,3,87.2395833333333,1,5,1,5,1,4,12,3,4,n9udwjm5g
2,1,4,69.7916666666667,1,4,1,4,1,3,13,3,4,n9udwjm5g
0,0,1,50,1,3,1,3,1,4,14,3,4,n9udwjm5g
2,0,2,55.9895833333333,1,4,1,4,1,4,15,3,4,n9udwjm5g
2,1,4,72.65625,1,5,1,5,1,4,16,3,4,n9udwjm5g
2,1,4,67.7083333333333,1,2,1,2,1,5,17,3,4,n9udwjm5g
2,0,2,57.2916666666667,1,2,1,2,1,5,18,3,4,n9udwjm5g
0,1,3,75.2604166666667,1,5,1,5,1,5,19,3,4,n9udwjm5g
0,0,1,59.375,1,4,1,4,1,5,20,3,4,n9udwjm5g
0,0,1,88.0208333333333,1,4,1,4,1,1,1,1,10,nac91bvy7
0,1,3,17.1875,1,5,1,5,1,1,2,1,10,nac91bvy7
2,1,4,15.1041666666667,1,4,1,4,1,1,3,1,10,nac91bvy7
2,0,2,-0,1,1,1,2,0,1,4,1,10,nac91bvy7
2,1,4,67.7083333333333,1,3,1,3,1,2,5,1,10,nac91bvy7
0,1,3,67.4479166666667,1,5,1,5,1,2,6,1,10,nac91bvy7
2,0,2,11.71875,1,2,1,5,0,2,7,1,10,nac91bvy7
2,0,2,5.72916666666667,1,3,1,5,0,3,8,1,10,nac91bvy7
2,1,4,75.2604166666667,1,3,1,4,0,3,9,1,10,nac91bvy7
0,1,3,77.34375,1,3,1,3,1,3,10,1,10,nac91bvy7
0,0,1,57.5520833333333,1,4,1,5,0,2,11,1,10,nac91bvy7
2,1,4,57.5520833333333,1,5,1,5,1,4,12,1,10,nac91bvy7
0,1,3,90.3645833333333,1,2,1,2,1,4,13,1,10,nac91bvy7
2,0,2,63.0208333333333,1,4,1,4,1,4,14,1,10,nac91bvy7
2,1,4,78.90625,1,5,1,4,0,5,15,1,10,nac91bvy7
2,0,2,50,1,2,1,2,1,5,16,1,10,nac91bvy7
0,0,1,50,1,2,1,2,1,3,17,1,10,nac91bvy7
0,1,3,98.1770833333333,1,4,1,5,0,5,18,1,10,nac91bvy7
0,0,1,51.8229166666667,1,2,1,2,1,4,19,1,10,nac91bvy7
0,0,1,51.0416666666667,1,5,1,5,1,5,20,1,10,nac91bvy7
2,0,2,62.5,1,2,1,2,1,1,1,2,7,nac91bvy7
0,0,1,23.1770833333333,1,5,1,5,1,1,2,2,7,nac91bvy7
2,1,4,55.9895833333333,1,2,1,2,1,1,3,2,7,nac91bvy7
0,1,3,55.7291666666667,1,2,1,2,1,1,4,2,7,nac91bvy7
2,0,2,6.25,1,4,1,4,1,2,5,2,7,nac91bvy7
2,1,4,68.2291666666667,1,5,1,5,1,2,6,2,7,nac91bvy7
2,0,2,39.84375,1,4,1,4,1,3,7,2,7,nac91bvy7
0,0,1,49.7395833333333,1,5,1,5,1,2,8,2,7,nac91bvy7
0,1,3,97.1354166666667,1,3,1,3,1,2,9,2,7,nac91bvy7
0,0,1,50,1,4,1,3,0,3,10,2,7,nac91bvy7
0,0,1,50,1,4,1,4,1,4,11,2,7,nac91bvy7
2,1,4,69.2708333333333,1,3,1,5,0,3,12,2,7,nac91bvy7
2,1,4,76.8229166666667,1,2,1,5,0,4,13,2,7,nac91bvy7
0,0,1,61.4583333333333,1,3,1,3,1,5,14,2,7,nac91bvy7
0,1,3,85.15625,1,4,1,4,1,3,15,2,7,nac91bvy7
0,1,3,100,1,4,1,4,1,4,16,2,7,nac91bvy7
2,0,2,48.6979166666667,1,2,1,2,1,4,17,2,7,nac91bvy7
2,0,2,62.5,1,2,1,3,0,5,18,2,7,nac91bvy7
0,1,3,99.4791666666667,1,2,1,2,1,5,19,2,7,nac91bvy7
2,1,4,69.2708333333333,1,2,1,3,0,5,20,2,7,nac91bvy7
0,0,1,65.3645833333333,1,2,1,2,1,1,1,3,5,nac91bvy7
2,1,4,57.03125,1,2,1,2,1,1,2,3,5,nac91bvy7
2,0,2,29.9479166666667,1,2,1,3,0,1,3,3,5,nac91bvy7
2,0,2,46.09375,1,2,1,2,1,2,4,3,5,nac91bvy7
2,1,4,71.3541666666667,1,2,1,3,0,2,5,3,5,nac91bvy7
0,1,3,50,1,3,1,3,1,1,6,3,5,nac91bvy7
2,0,2,50,1,3,1,3,1,3,7,3,5,nac91bvy7
0,1,3,71.875,1,5,1,5,1,2,8,3,5,nac91bvy7
0,0,1,50,1,4,1,4,1,2,9,3,5,nac91bvy7
2,1,4,79.1666666666667,1,3,1,3,1,3,10,3,5,nac91bvy7
0,1,3,55.2083333333333,1,2,1,2,1,3,11,3,5,nac91bvy7
0,0,1,55.2083333333333,1,5,1,5,1,3,12,3,5,nac91bvy7
0,0,1,53.125,1,4,1,4,1,4,13,3,5,nac91bvy7
2,1,4,100,1,4,1,5,0,4,14,3,5,nac91bvy7
2,0,2,50,1,2,1,2,1,4,15,3,5,nac91bvy7
0,0,1,50,1,3,1,2,0,5,16,3,5,nac91bvy7
0,1,3,61.4583333333333,1,2,1,2,1,4,17,3,5,nac91bvy7
0,1,3,90.1041666666667,1,5,1,5,1,5,18,3,5,nac91bvy7
2,0,2,55.46875,1,3,1,4,0,5,19,3,5,nac91bvy7
2,1,4,93.4895833333333,1,4,1,5,0,5,20,3,5,nac91bvy7
0,1,3,79.4270833333333,1,5,1,5,1,1,1,1,4,naq5c8yyh
2,0,2,17.4479166666667,1,3,1,2,0,1,2,1,4,naq5c8yyh
0,0,1,16.9270833333333,1,3,1,3,1,1,3,1,4,naq5c8yyh
2,1,4,63.28125,1,1,1,2,0,1,4,1,4,naq5c8yyh
0,1,3,82.8125,1,3,1,3,1,2,5,1,4,naq5c8yyh
0,0,1,-0,1,3,1,3,1,2,6,1,4,naq5c8yyh
2,0,2,0,1,4,1,5,0,2,7,1,4,naq5c8yyh
2,1,4,80.7291666666667,1,4,1,3,0,2,8,1,4,naq5c8yyh
0,1,3,94.7916666666667,1,2,1,2,1,3,9,1,4,naq5c8yyh
2,0,2,13.28125,1,3,1,4,0,3,10,1,4,naq5c8yyh
0,0,1,-0,1,2,1,2,1,3,11,1,4,naq5c8yyh
0,1,3,84.8958333333333,1,4,1,4,1,4,12,1,4,naq5c8yyh
2,1,4,76.8229166666667,1,2,1,2,1,3,13,1,4,naq5c8yyh
0,0,1,-0,1,2,1,2,1,4,14,1,4,naq5c8yyh
2,0,2,-0,1,3,1,3,1,4,15,1,4,naq5c8yyh
2,1,4,84.375,1,3,1,5,0,4,16,1,4,naq5c8yyh
2,1,4,89.3229166666667,1,3,1,4,0,5,17,1,4,naq5c8yyh
2,0,2,13.5416666666667,1,3,1,4,0,5,18,1,4,naq5c8yyh
0,1,3,97.3958333333333,1,5,1,5,1,5,19,1,4,naq5c8yyh
0,0,1,17.96875,1,3,1,3,1,5,20,1,4,naq5c8yyh
0,0,1,89.3229166666667,1,4,1,4,1,1,1,2,5,naq5c8yyh
2,1,4,57.03125,1,5,1,5,1,1,2,2,5,naq5c8yyh
2,0,2,0,1,4,1,4,1,1,3,2,5,naq5c8yyh
2,0,2,14.0625,1,2,1,2,1,2,4,2,5,naq5c8yyh
2,1,4,73.6979166666667,1,5,1,5,1,2,5,2,5,naq5c8yyh
0,1,3,85.9375,1,5,1,5,1,1,6,2,5,naq5c8yyh
2,0,2,-0,1,3,1,2,0,3,7,2,5,naq5c8yyh
0,1,3,96.6145833333333,1,3,1,3,1,2,8,2,5,naq5c8yyh
0,0,1,3.125,1,5,1,5,1,2,9,2,5,naq5c8yyh
2,1,4,72.3958333333333,1,2,1,2,1,3,10,2,5,naq5c8yyh
0,1,3,100,1,5,1,5,1,3,11,2,5,naq5c8yyh
0,0,1,1.82291666666667,0,0,1,4,0,3,12,2,5,naq5c8yyh
0,0,1,59.6354166666667,1,3,1,3,1,4,13,2,5,naq5c8yyh
2,1,4,82.5520833333333,1,1,1,3,0,4,14,2,5,naq5c8yyh
2,0,2,9.89583333333333,1,2,1,2,1,4,15,2,5,naq5c8yyh
0,0,1,57.8125,1,0,1,5,0,5,16,2,5,naq5c8yyh
0,1,3,63.28125,1,3,1,3,1,4,17,2,5,naq5c8yyh
0,1,3,80.9895833333333,1,5,1,5,1,5,18,2,5,naq5c8yyh
2,0,2,16.6666666666667,1,1,1,3,0,5,19,2,5,naq5c8yyh
2,1,4,78.6458333333333,1,3,1,4,0,5,20,2,5,naq5c8yyh
0,0,1,85.4166666666667,1,2,1,2,1,1,1,3,1,naq5c8yyh
0,0,1,33.0729166666667,1,3,1,3,1,2,2,3,1,naq5c8yyh
0,1,3,64.3229166666667,1,3,1,3,1,1,3,3,1,naq5c8yyh
2,1,4,47.3958333333333,1,2,1,3,0,1,4,3,1,naq5c8yyh
0,0,1,-0,1,5,1,5,1,3,5,3,1,naq5c8yyh
0,1,3,98.9583333333333,1,2,1,2,1,2,6,3,1,naq5c8yyh
2,0,2,-0,1,2,1,2,1,1,7,3,1,naq5c8yyh
2,1,4,88.5416666666667,1,4,1,4,1,2,8,3,1,naq5c8yyh
2,1,4,74.21875,1,5,1,5,1,3,9,3,1,naq5c8yyh
2,0,2,-0,1,2,1,3,0,2,10,3,1,naq5c8yyh
0,1,3,96.6145833333333,1,3,1,3,1,3,11,3,1,naq5c8yyh
2,1,4,93.75,1,3,1,3,1,4,12,3,1,naq5c8yyh
2,0,2,65.8854166666667,1,4,1,4,1,3,13,3,1,naq5c8yyh
0,0,1,-0,1,3,1,3,1,4,14,3,1,naq5c8yyh
0,1,3,97.3958333333333,1,4,1,4,1,4,15,3,1,naq5c8yyh
2,1,4,64.5833333333333,1,4,1,5,0,5,16,3,1,naq5c8yyh
0,0,1,0.520833333333333,1,1,1,3,0,5,17,3,1,naq5c8yyh
0,1,3,80.2083333333333,1,5,1,5,1,5,18,3,1,naq5c8yyh
2,0,2,-0,1,4,1,4,1,4,19,3,1,naq5c8yyh
2,0,2,25,1,5,1,5,1,5,20,3,1,naq5c8yyh
0,1,3,74.21875,1,3,1,3,1,1,1,1,6,nbcpbv58w
0,1,3,62.2395833333333,1,5,1,5,1,2,2,1,6,nbcpbv58w
0,0,1,28.6458333333333,1,3,1,3,1,1,3,1,6,nbcpbv58w
0,1,3,61.1979166666667,1,5,1,5,1,3,4,1,6,nbcpbv58w
2,1,4,65.3645833333333,1,4,1,4,1,1,5,1,6,nbcpbv58w
0,0,1,50,1,4,1,4,1,2,6,1,6,nbcpbv58w
0,0,1,49.4791666666667,1,4,1,4,1,3,7,1,6,nbcpbv58w
0,1,3,76.3020833333333,1,5,1,5,1,4,8,1,6,nbcpbv58w
2,0,2,38.5416666666667,1,2,1,2,1,1,9,1,6,nbcpbv58w
2,1,4,78.90625,0,2,1,2,1,2,10,1,6,nbcpbv58w
2,1,4,78.90625,1,3,1,2,0,3,11,1,6,nbcpbv58w
2,0,2,43.4895833333333,1,2,1,2,1,2,12,1,6,nbcpbv58w
0,0,1,39.84375,1,3,1,3,1,4,13,1,6,nbcpbv58w
0,1,3,82.8125,1,4,1,4,1,5,14,1,6,nbcpbv58w
2,0,2,38.5416666666667,1,2,1,2,1,3,15,1,6,nbcpbv58w
0,0,1,50.2604166666667,1,4,1,4,1,5,16,1,6,nbcpbv58w
2,1,4,79.1666666666667,1,3,1,3,1,4,17,1,6,nbcpbv58w
2,0,2,42.96875,1,5,1,5,1,4,18,1,6,nbcpbv58w
2,0,2,45.0520833333333,1,3,1,3,1,5,19,1,6,nbcpbv58w
2,1,4,67.1875,1,4,1,5,0,5,20,1,6,nbcpbv58w
0,0,1,56.25,1,2,1,2,1,1,1,2,5,nbcpbv58w
2,1,4,50,1,5,1,5,1,1,2,2,5,nbcpbv58w
2,0,2,43.2291666666667,1,4,1,5,0,1,3,2,5,nbcpbv58w
2,0,2,15.8854166666667,1,3,1,4,0,2,4,2,5,nbcpbv58w
2,1,4,67.7083333333333,1,4,1,4,1,2,5,2,5,nbcpbv58w
0,1,3,73.1770833333333,1,4,1,4,1,1,6,2,5,nbcpbv58w
2,0,2,50,1,3,1,3,1,3,7,2,5,nbcpbv58w
0,1,3,70.5729166666667,1,4,1,4,1,2,8,2,5,nbcpbv58w
0,0,1,51.0416666666667,1,4,1,4,1,2,9,2,5,nbcpbv58w
2,1,4,74.4791666666667,1,4,1,3,0,3,10,2,5,nbcpbv58w
0,1,3,76.3020833333333,1,2,1,2,1,3,11,2,5,nbcpbv58w
0,0,1,50.78125,1,4,1,4,1,3,12,2,5,nbcpbv58w
0,0,1,46.09375,1,5,1,5,1,4,13,2,5,nbcpbv58w
2,1,4,77.34375,1,3,1,3,1,4,14,2,5,nbcpbv58w
2,0,2,48.4375,1,5,1,5,1,4,15,2,5,nbcpbv58w
0,0,1,52.34375,1,5,1,5,1,5,16,2,5,nbcpbv58w
0,1,3,73.6979166666667,1,5,1,5,1,4,17,2,5,nbcpbv58w
0,1,3,79.9479166666667,1,2,1,2,1,5,18,2,5,nbcpbv58w
2,0,2,50.2604166666667,1,4,1,4,1,5,19,2,5,nbcpbv58w
2,1,4,71.09375,1,2,1,2,1,5,20,2,5,nbcpbv58w
2,1,4,47.9166666666667,1,5,1,5,1,1,1,3,8,nbcpbv58w
0,0,1,9.11458333333333,1,0,1,2,0,1,2,3,8,nbcpbv58w
0,1,3,16.1458333333333,1,2,1,2,1,1,3,3,8,nbcpbv58w
0,1,3,46.09375,1,3,1,3,1,2,4,3,8,nbcpbv58w
0,0,1,16.9270833333333,1,5,1,5,1,2,5,3,8,nbcpbv58w
