cogn_load,painlvl,trialtyp,painrating,painrating_validity,nbackresponse,nbackresponse_validyity,numboftargetocc,correctans,trialidx,trialnum,run,blocktype,subjID
2,0,2,31.5104166666667,1,4,1,4,1,3,7,2,5,nkt3c6715
0,1,3,63.0208333333333,1,2,1,2,1,2,8,2,5,nkt3c6715
0,0,1,28.6458333333333,1,5,1,5,1,2,9,2,5,nkt3c6715
2,1,4,55.9895833333333,1,3,1,3,1,3,10,2,5,nkt3c6715
0,1,3,47.1354166666667,1,3,1,3,1,3,11,2,5,nkt3c6715
0,0,1,39.5833333333333,1,5,1,5,1,3,12,2,5,nkt3c6715
0,0,1,33.3333333333333,1,4,1,4,1,4,13,2,5,nkt3c6715
2,1,4,38.28125,1,3,1,5,0,4,14,2,5,nkt3c6715
2,0,2,35.15625,1,2,1,3,0,4,15,2,5,nkt3c6715
0,0,1,32.5520833333333,1,4,1,4,1,5,16,2,5,nkt3c6715
0,1,3,65.625,1,4,1,4,1,4,17,2,5,nkt3c6715
0,1,3,56.25,1,4,1,4,1,5,18,2,5,nkt3c6715
2,0,2,40.625,1,1,1,2,0,5,19,2,5,nkt3c6715
2,1,4,63.0208333333333,1,2,1,3,0,5,20,2,5,nkt3c6715
2,1,4,88.8020833333333,1,2,1,3,0,1,1,3,9,nkt3c6715
2,1,4,65.8854166666667,1,2,1,2,1,2,2,3,9,nkt3c6715
0,0,1,56.7708333333333,1,3,1,3,1,1,3,3,9,nkt3c6715
2,1,4,54.9479166666667,1,2,1,2,1,3,4,3,9,nkt3c6715
0,1,3,65.1041666666667,1,2,1,2,1,1,5,3,9,nkt3c6715
2,0,2,55.7291666666667,1,5,1,5,1,1,6,3,9,nkt3c6715
0,0,1,45.8333333333333,1,2,1,2,1,2,7,3,9,nkt3c6715
2,1,4,60.4166666666667,1,2,1,4,0,4,8,3,9,nkt3c6715
0,1,3,67.96875,1,2,1,2,1,2,9,3,9,nkt3c6715
2,0,2,33.0729166666667,1,2,1,2,1,2,10,3,9,nkt3c6715
0,0,1,51.3020833333333,1,5,1,5,1,3,11,3,9,nkt3c6715
0,1,3,78.125,1,4,1,4,1,3,12,3,9,nkt3c6715
0,1,3,58.8541666666667,1,5,1,5,1,4,13,3,9,nkt3c6715
2,0,2,54.6875,1,2,1,2,1,3,14,3,9,nkt3c6715
2,0,2,33.3333333333333,1,3,1,3,1,4,15,3,9,nkt3c6715
2,1,4,70.0520833333333,1,1,1,2,0,5,16,3,9,nkt3c6715
0,0,1,50,1,5,1,5,1,4,17,3,9,nkt3c6715
0,1,3,89.0625,1,2,1,2,1,5,18,3,9,nkt3c6715
2,0,2,54.9479166666667,1,2,1,2,1,5,19,3,9,nkt3c6715
0,0,1,62.2395833333333,1,3,1,3,1,5,20,3,9,nkt3c6715
0,1,3,67.4479166666667,1,5,1,5,1,1,1,1,6,nmwtrkjq9
0,1,3,54.1666666666667,1,2,1,2,1,2,2,1,6,nmwtrkjq9
0,0,1,29.4270833333333,1,4,1,4,1,1,3,1,6,nmwtrkjq9
0,1,3,54.6875,1,1,1,2,0,3,4,1,6,nmwtrkjq9
2,1,4,44.53125,1,1,1,2,0,1,5,1,6,nmwtrkjq9
0,0,1,46.875,1,3,1,3,1,2,6,1,6,nmwtrkjq9
0,0,1,36.1979166666667,1,4,1,4,1,3,7,1,6,nmwtrkjq9
0,1,3,68.2291666666667,1,5,1,5,1,4,8,1,6,nmwtrkjq9
2,0,2,29.6875,1,4,1,4,1,1,9,1,6,nmwtrkjq9
2,1,4,55.7291666666667,1,1,1,2,0,2,10,1,6,nmwtrkjq9
2,1,4,59.375,1,4,1,4,1,3,11,1,6,nmwtrkjq9
2,0,2,35.9375,1,4,1,5,0,2,12,1,6,nmwtrkjq9
0,0,1,27.0833333333333,1,2,1,2,1,4,13,1,6,nmwtrkjq9
0,1,3,77.34375,1,3,1,3,1,5,14,1,6,nmwtrkjq9
2,0,2,25.5208333333333,1,4,1,5,0,3,15,1,6,nmwtrkjq9
0,0,1,39.84375,1,3,1,3,1,5,16,1,6,nmwtrkjq9
2,1,4,58.0729166666667,1,5,1,5,1,4,17,1,6,nmwtrkjq9
2,0,2,36.9791666666667,1,3,1,3,1,4,18,1,6,nmwtrkjq9
2,0,2,21.6145833333333,1,5,1,5,1,5,19,1,6,nmwtrkjq9
2,1,4,54.1666666666667,1,4,1,4,1,5,20,1,6,nmwtrkjq9
2,1,4,45.8333333333333,1,3,1,3,1,1,1,2,9,nmwtrkjq9
2,1,4,43.4895833333333,1,4,1,5,0,2,2,2,9,nmwtrkjq9
0,0,1,16.40625,1,3,1,3,1,1,3,2,9,nmwtrkjq9
2,1,4,53.6458333333333,1,4,1,4,1,3,4,2,9,nmwtrkjq9
0,1,3,66.9270833333333,1,3,1,3,1,1,5,2,9,nmwtrkjq9
2,0,2,11.1979166666667,1,4,1,4,1,1,6,2,9,nmwtrkjq9
0,0,1,19.0104166666667,1,2,1,2,1,2,7,2,9,nmwtrkjq9
2,1,4,57.5520833333333,1,2,1,2,1,4,8,2,9,nmwtrkjq9
0,1,3,63.28125,1,3,1,3,1,2,9,2,9,nmwtrkjq9
2,0,2,4.42708333333333,1,1,1,2,0,2,10,2,9,nmwtrkjq9
0,0,1,21.09375,1,4,1,4,1,3,11,2,9,nmwtrkjq9
0,1,3,72.9166666666667,1,5,1,5,1,3,12,2,9,nmwtrkjq9
0,1,3,74.7395833333333,1,4,1,4,1,4,13,2,9,nmwtrkjq9
2,0,2,14.0625,1,2,1,2,1,3,14,2,9,nmwtrkjq9
2,0,2,38.28125,1,4,1,5,0,4,15,2,9,nmwtrkjq9
2,1,4,62.2395833333333,1,4,1,5,0,5,16,2,9,nmwtrkjq9
0,0,1,21.3541666666667,1,2,1,2,1,4,17,2,9,nmwtrkjq9
0,1,3,66.9270833333333,1,5,1,5,1,5,18,2,9,nmwtrkjq9
2,0,2,16.40625,1,3,1,3,1,5,19,2,9,nmwtrkjq9
0,0,1,29.4270833333333,1,5,1,5,1,5,20,2,9,nmwtrkjq9
0,0,1,36.9791666666667,1,4,1,4,1,1,1,3,1,nmwtrkjq9
0,0,1,18.2291666666667,1,5,1,5,1,2,2,3,1,nmwtrkjq9
0,1,3,44.53125,1,4,1,4,1,1,3,3,1,nmwtrkjq9
2,1,4,47.9166666666667,0,3,1,3,1,1,4,3,1,nmwtrkjq9
0,0,1,53.6458333333333,1,4,1,3,0,3,5,3,1,nmwtrkjq9
0,1,3,67.96875,1,2,1,2,1,2,6,3,1,nmwtrkjq9
2,0,2,38.0208333333333,1,1,1,2,0,1,7,3,1,nmwtrkjq9
2,1,4,56.7708333333333,1,4,1,4,1,2,8,3,1,nmwtrkjq9
2,1,4,63.0208333333333,1,3,1,3,1,3,9,3,1,nmwtrkjq9
2,0,2,39.84375,1,4,1,4,1,2,10,3,1,nmwtrkjq9
0,1,3,75.5208333333333,1,4,1,4,1,3,11,3,1,nmwtrkjq9
2,1,4,59.8958333333333,1,4,1,4,1,4,12,3,1,nmwtrkjq9
2,0,2,36.9791666666667,1,4,1,4,1,3,13,3,1,nmwtrkjq9
0,0,1,21.875,1,2,1,2,1,4,14,3,1,nmwtrkjq9
0,1,3,84.8958333333333,1,5,1,5,1,4,15,3,1,nmwtrkjq9
2,1,4,62.7604166666667,1,3,1,3,1,5,16,3,1,nmwtrkjq9
0,0,1,25.78125,1,2,1,2,1,5,17,3,1,nmwtrkjq9
0,1,3,82.8125,1,5,1,5,1,5,18,3,1,nmwtrkjq9
2,0,2,33.0729166666667,1,5,1,5,1,4,19,3,1,nmwtrkjq9
2,0,2,35.15625,1,3,1,3,1,5,20,3,1,nmwtrkjq9
2,0,2,63.0208333333333,1,4,1,5,0,1,1,1,7,nn2xkm5kk
0,0,1,17.1875,1,2,1,2,1,1,2,1,7,nn2xkm5kk
2,1,4,75,1,2,1,2,1,1,3,1,7,nn2xkm5kk
0,1,3,81.25,1,4,1,4,1,1,4,1,7,nn2xkm5kk
2,0,2,27.0833333333333,1,1,1,3,0,2,5,1,7,nn2xkm5kk
2,1,4,66.9270833333333,1,4,1,5,0,2,6,1,7,nn2xkm5kk
2,0,2,17.96875,1,3,1,3,1,3,7,1,7,nn2xkm5kk
0,0,1,65.8854166666667,1,5,1,5,1,2,8,1,7,nn2xkm5kk
0,1,3,90.1041666666667,1,4,1,4,1,2,9,1,7,nn2xkm5kk
0,0,1,56.7708333333333,1,2,1,2,1,3,10,1,7,nn2xkm5kk
0,0,1,58.3333333333333,1,2,1,2,1,4,11,1,7,nn2xkm5kk
2,1,4,71.875,1,2,1,4,0,3,12,1,7,nn2xkm5kk
2,1,4,68.4895833333333,1,2,1,2,1,4,13,1,7,nn2xkm5kk
0,0,1,41.9270833333333,1,5,1,5,1,5,14,1,7,nn2xkm5kk
0,1,3,36.4583333333333,1,5,1,5,1,3,15,1,7,nn2xkm5kk
0,1,3,81.7708333333333,1,2,1,2,1,4,16,1,7,nn2xkm5kk
2,0,2,38.28125,1,4,1,5,0,4,17,1,7,nn2xkm5kk
2,0,2,13.5416666666667,1,3,1,3,1,5,18,1,7,nn2xkm5kk
0,1,3,78.6458333333333,1,4,1,4,1,5,19,1,7,nn2xkm5kk
2,1,4,71.875,1,4,1,5,0,5,20,1,7,nn2xkm5kk
2,1,4,64.5833333333333,1,3,0,2,0,1,1,2,9,nn2xkm5kk
2,1,4,64.0625,1,2,1,3,0,2,2,2,9,nn2xkm5kk
0,0,1,20.0520833333333,1,3,1,3,1,1,3,2,9,nn2xkm5kk
2,1,4,58.8541666666667,1,2,1,3,0,3,4,2,9,nn2xkm5kk
0,1,3,50.78125,1,4,1,4,1,1,5,2,9,nn2xkm5kk
2,0,2,4.42708333333333,1,3,1,4,0,1,6,2,9,nn2xkm5kk
0,0,1,3.125,1,2,1,2,1,2,7,2,9,nn2xkm5kk
2,1,4,67.4479166666667,1,2,1,2,1,4,8,2,9,nn2xkm5kk
0,1,3,87.2395833333333,1,4,1,4,1,2,9,2,9,nn2xkm5kk
2,0,2,8.85416666666667,1,3,1,3,1,2,10,2,9,nn2xkm5kk
0,0,1,1.82291666666667,1,3,1,3,1,3,11,2,9,nn2xkm5kk
0,1,3,92.96875,1,5,1,5,1,3,12,2,9,nn2xkm5kk
0,1,3,86.4583333333333,1,4,1,4,1,4,13,2,9,nn2xkm5kk
2,0,2,8.59375,1,3,1,3,1,3,14,2,9,nn2xkm5kk
2,0,2,17.4479166666667,1,3,1,4,0,4,15,2,9,nn2xkm5kk
2,1,4,72.9166666666667,1,3,1,4,0,5,16,2,9,nn2xkm5kk
0,0,1,61.4583333333333,1,4,1,4,1,4,17,2,9,nn2xkm5kk
0,1,3,87.5,1,2,1,2,1,5,18,2,9,nn2xkm5kk
2,0,2,40.8854166666667,1,3,1,2,0,5,19,2,9,nn2xkm5kk
0,0,1,27.0833333333333,1,2,1,2,1,5,20,2,9,nn2xkm5kk
0,1,3,90.3645833333333,1,3,1,3,1,1,1,3,6,nn2xkm5kk
0,1,3,11.4583333333333,1,2,1,2,1,2,2,3,6,nn2xkm5kk
0,0,1,10.4166666666667,1,2,1,2,1,1,3,3,6,nn2xkm5kk
0,1,3,78.90625,1,2,1,2,1,3,4,3,6,nn2xkm5kk
2,1,4,72.1354166666667,1,3,1,4,0,1,5,3,6,nn2xkm5kk
0,0,1,22.3958333333333,1,4,1,4,1,2,6,3,6,nn2xkm5kk
0,0,1,44.2708333333333,1,2,1,2,1,3,7,3,6,nn2xkm5kk
0,1,3,87.5,1,5,1,5,1,4,8,3,6,nn2xkm5kk
2,0,2,25.5208333333333,1,5,1,5,1,1,9,3,6,nn2xkm5kk
2,1,4,78.6458333333333,1,2,1,2,1,2,10,3,6,nn2xkm5kk
2,1,4,53.90625,1,2,0,2,1,3,11,3,6,nn2xkm5kk
2,0,2,36.71875,1,3,1,3,1,2,12,3,6,nn2xkm5kk
0,0,1,27.8645833333333,1,2,1,2,1,4,13,3,6,nn2xkm5kk
0,1,3,86.9791666666667,1,4,1,4,1,5,14,3,6,nn2xkm5kk
2,0,2,29.4270833333333,1,2,1,2,1,3,15,3,6,nn2xkm5kk
0,0,1,24.21875,1,1,1,2,0,5,16,3,6,nn2xkm5kk
2,1,4,88.5416666666667,1,2,1,2,1,4,17,3,6,nn2xkm5kk
2,0,2,30.46875,1,5,1,5,1,4,18,3,6,nn2xkm5kk
2,0,2,79.9479166666667,1,3,1,5,0,5,19,3,6,nn2xkm5kk
2,1,4,55.9895833333333,1,1,1,2,0,5,20,3,6,nn2xkm5kk
0,0,1,61.4583333333333,1,2,1,2,1,1,1,1,1,npc7xbmub
0,0,1,50,1,3,1,3,1,2,2,1,1,npc7xbmub
0,1,3,73.9583333333333,1,4,1,4,1,1,3,1,1,npc7xbmub
2,1,4,54.9479166666667,0,3,1,3,1,1,4,1,1,npc7xbmub
0,0,1,43.75,1,4,1,5,0,3,5,1,1,npc7xbmub
0,1,3,77.8645833333333,1,3,1,3,1,2,6,1,1,npc7xbmub
2,0,2,50,1,4,1,5,0,1,7,1,1,npc7xbmub
2,1,4,73.4375,1,3,1,5,0,2,8,1,1,npc7xbmub
2,1,4,70.5729166666667,1,3,1,5,0,3,9,1,1,npc7xbmub
2,0,2,50,1,2,1,2,1,2,10,1,1,npc7xbmub
0,1,3,78.90625,1,4,1,4,1,3,11,1,1,npc7xbmub
2,1,4,78.125,1,3,1,4,0,4,12,1,1,npc7xbmub
2,0,2,41.9270833333333,1,2,1,2,1,3,13,1,1,npc7xbmub
0,0,1,23.6979166666667,1,4,1,4,1,4,14,1,1,npc7xbmub
0,1,3,68.2291666666667,1,4,1,4,1,4,15,1,1,npc7xbmub
2,1,4,68.2291666666667,1,2,1,2,1,5,16,1,1,npc7xbmub
0,0,1,45.0520833333333,1,5,1,5,1,5,17,1,1,npc7xbmub
0,1,3,76.8229166666667,1,2,1,2,1,5,18,1,1,npc7xbmub
2,0,2,32.5520833333333,1,1,1,2,0,4,19,1,1,npc7xbmub
2,0,2,40.625,1,5,1,5,1,5,20,1,1,npc7xbmub
0,1,3,83.59375,1,5,1,5,1,1,1,2,4,npc7xbmub
2,0,2,54.4270833333333,1,4,1,5,0,1,2,2,4,npc7xbmub
0,0,1,50,1,5,1,5,1,1,3,2,4,npc7xbmub
2,1,4,60.6770833333333,1,4,1,3,0,1,4,2,4,npc7xbmub
0,1,3,65.8854166666667,1,2,1,2,1,2,5,2,4,npc7xbmub
0,0,1,50,1,5,1,5,1,2,6,2,4,npc7xbmub
2,0,2,43.75,1,2,1,2,1,2,7,2,4,npc7xbmub
2,1,4,69.53125,1,3,1,4,0,2,8,2,4,npc7xbmub
0,1,3,74.7395833333333,1,2,1,2,1,3,9,2,4,npc7xbmub
2,0,2,50,1,5,1,4,0,3,10,2,4,npc7xbmub
0,0,1,53.6458333333333,1,5,1,5,1,3,11,2,4,npc7xbmub
0,1,3,84.375,1,2,1,2,1,4,12,2,4,npc7xbmub
2,1,4,71.3541666666667,1,2,1,2,1,3,13,2,4,npc7xbmub
0,0,1,54.6875,1,4,1,4,1,4,14,2,4,npc7xbmub
2,0,2,50,1,3,1,5,0,4,15,2,4,npc7xbmub
2,1,4,75.2604166666667,1,4,1,5,0,4,16,2,4,npc7xbmub
2,1,4,76.8229166666667,1,3,1,5,0,5,17,2,4,npc7xbmub
2,0,2,43.4895833333333,1,2,1,2,1,5,18,2,4,npc7xbmub
0,1,3,73.4375,1,5,1,5,1,5,19,2,4,npc7xbmub
0,0,1,40.625,1,3,1,3,1,5,20,2,4,npc7xbmub
0,0,1,50,1,4,1,4,1,1,1,3,10,npc7xbmub
0,1,3,61.1979166666667,1,4,1,4,1,1,2,3,10,npc7xbmub
2,1,4,50,1,4,1,4,1,1,3,3,10,npc7xbmub
2,0,2,41.40625,1,3,1,3,1,1,4,3,10,npc7xbmub
2,1,4,55.2083333333333,1,2,1,3,0,2,5,3,10,npc7xbmub
0,1,3,71.875,1,5,1,5,1,2,6,3,10,npc7xbmub
2,0,2,54.4270833333333,1,4,1,4,1,2,7,3,10,npc7xbmub
2,0,2,44.2708333333333,1,3,1,3,1,3,8,3,10,npc7xbmub
2,1,4,74.7395833333333,1,3,1,4,0,3,9,3,10,npc7xbmub
0,1,3,70.0520833333333,1,4,1,4,1,3,10,3,10,npc7xbmub
0,0,1,43.2291666666667,1,5,1,5,1,2,11,3,10,npc7xbmub
2,1,4,67.1875,1,2,1,2,1,4,12,3,10,npc7xbmub
0,1,3,67.96875,1,5,1,5,1,4,13,3,10,npc7xbmub
2,0,2,43.2291666666667,1,3,1,3,1,4,14,3,10,npc7xbmub
2,1,4,74.4791666666667,1,2,1,2,1,5,15,3,10,npc7xbmub
2,0,2,45.8333333333333,1,3,1,3,1,5,16,3,10,npc7xbmub
0,0,1,40.1041666666667,1,5,1,5,1,3,17,3,10,npc7xbmub
0,1,3,77.0833333333333,1,3,1,3,1,5,18,3,10,npc7xbmub
0,0,1,14.84375,1,3,1,3,1,4,19,3,10,npc7xbmub
0,0,1,22.65625,1,2,1,2,1,5,20,3,10,npc7xbmub
0,0,1,40.3645833333333,1,2,1,2,1,1,1,1,10,nqnzefvak
0,1,3,66.6666666666667,1,2,1,2,1,1,2,1,10,nqnzefvak
2,1,4,15.1041666666667,1,3,1,3,1,1,3,1,10,nqnzefvak
2,0,2,11.4583333333333,1,5,1,5,1,1,4,1,10,nqnzefvak
2,1,4,67.1875,1,3,1,3,1,2,5,1,10,nqnzefvak
0,1,3,76.5625,1,2,1,2,1,2,6,1,10,nqnzefvak
2,0,2,25.5208333333333,1,2,1,2,1,2,7,1,10,nqnzefvak
2,0,2,31.25,1,2,1,2,1,3,8,1,10,nqnzefvak
2,1,4,66.9270833333333,1,2,1,2,1,3,9,1,10,nqnzefvak
0,1,3,73.9583333333333,1,2,1,2,1,3,10,1,10,nqnzefvak
0,0,1,56.25,1,5,1,5,1,2,11,1,10,nqnzefvak
2,1,4,70.0520833333333,1,4,1,4,1,4,12,1,10,nqnzefvak
0,1,3,78.3854166666667,1,4,1,4,1,4,13,1,10,nqnzefvak
2,0,2,34.6354166666667,1,5,1,5,1,4,14,1,10,nqnzefvak
2,1,4,64.0625,1,4,1,4,1,5,15,1,10,nqnzefvak
2,0,2,25.5208333333333,1,2,1,2,1,5,16,1,10,nqnzefvak
0,0,1,68.75,1,3,1,3,1,3,17,1,10,nqnzefvak
0,1,3,79.1666666666667,1,4,1,4,1,5,18,1,10,nqnzefvak
0,0,1,24.7395833333333,1,5,1,5,1,4,19,1,10,nqnzefvak
0,0,1,55.9895833333333,1,5,1,5,1,5,20,1,10,nqnzefvak
2,1,4,72.3958333333333,1,4,1,4,1,1,1,2,8,nqnzefvak
0,0,1,35.6770833333333,1,4,1,4,1,1,2,2,8,nqnzefvak
0,1,3,78.125,1,5,1,5,1,1,3,2,8,nqnzefvak
0,1,3,76.5625,1,2,1,2,1,2,4,2,8,nqnzefvak
0,0,1,72.9166666666667,1,2,1,2,1,2,5,2,8,nqnzefvak
2,1,4,80.9895833333333,1,2,1,2,1,2,6,2,8,nqnzefvak
2,0,2,68.2291666666667,1,5,1,5,1,1,7,2,8,nqnzefvak
2,0,2,66.40625,1,5,1,5,1,2,8,2,8,nqnzefvak
2,1,4,87.7604166666667,1,5,1,5,1,3,9,2,8,nqnzefvak
0,0,1,83.3333333333333,1,4,1,4,1,3,10,2,8,nqnzefvak
2,0,2,82.03125,1,5,1,5,1,3,11,2,8,nqnzefvak
0,1,3,87.7604166666667,1,3,1,3,1,3,12,2,8,nqnzefvak
0,0,1,54.9479166666667,1,2,1,2,1,4,13,2,8,nqnzefvak
2,0,2,56.5104166666667,1,2,1,2,1,4,14,2,8,nqnzefvak
0,1,3,86.1979166666667,1,5,1,5,1,4,15,2,8,nqnzefvak
0,1,3,89.5833333333333,1,4,1,4,1,5,16,2,8,nqnzefvak
0,0,1,81.7708333333333,1,5,1,5,1,5,17,2,8,nqnzefvak
2,1,4,79.6875,1,3,1,3,1,4,18,2,8,nqnzefvak
2,1,4,77.34375,1,4,1,4,1,5,19,2,8,nqnzefvak
2,0,2,83.0729166666667,1,5,1,5,1,5,20,2,8,nqnzefvak
0,1,3,80.9895833333333,1,2,1,2,1,1,1,3,2,nqnzefvak
0,0,1,44.2708333333333,1,5,1,5,1,1,2,3,2,nqnzefvak
0,0,1,63.0208333333333,1,4,1,4,1,2,3,3,2,nqnzefvak
0,1,3,85.4166666666667,1,5,1,5,1,2,4,3,2,nqnzefvak
2,1,4,71.875,1,2,1,2,1,1,5,3,2,nqnzefvak
2,0,2,64.84375,1,4,1,4,1,1,6,3,2,nqnzefvak
2,1,4,74.4791666666667,1,3,1,3,1,2,7,3,2,nqnzefvak
0,1,3,86.4583333333333,1,5,1,5,1,3,8,3,2,nqnzefvak
0,0,1,77.6041666666667,1,2,1,2,1,3,9,3,2,nqnzefvak
2,1,4,86.1979166666667,1,5,1,5,1,3,10,3,2,nqnzefvak
2,0,2,61.71875,1,2,1,2,1,2,11,3,2,nqnzefvak
2,0,2,71.3541666666667,1,5,1,5,1,3,12,3,2,nqnzefvak
0,1,3,82.2916666666667,1,5,1,5,1,4,13,3,2,nqnzefvak
2,0,2,58.3333333333333,1,3,1,3,1,4,14,3,2,nqnzefvak
0,1,3,89.0625,1,2,1,2,1,5,15,3,2,nqnzefvak
2,1,4,84.8958333333333,1,5,1,5,1,4,16,3,2,nqnzefvak
0,0,1,66.40625,1,2,1,2,1,4,17,3,2,nqnzefvak
0,0,1,58.59375,1,5,1,5,1,5,18,3,2,nqnzefvak
2,1,4,77.8645833333333,1,3,1,3,1,5,19,3,2,nqnzefvak
2,0,2,72.1354166666667,1,3,1,3,1,5,20,3,2,nqnzefvak
0,0,1,72.9166666666667,1,5,1,5,1,1,1,1,3,nquvbxzke
0,0,1,40.8854166666667,1,2,1,2,1,2,2,1,3,nquvbxzke
0,1,3,55.7291666666667,1,3,1,5,0,1,3,1,3,nquvbxzke
2,1,4,52.0833333333333,1,1,1,5,0,1,4,1,3,nquvbxzke
2,0,2,37.7604166666667,1,4,1,3,0,1,5,1,3,nquvbxzke
0,1,3,50,1,5,1,5,1,2,6,1,3,nquvbxzke
2,1,4,65.3645833333333,1,5,1,2,0,2,7,1,3,nquvbxzke
2,0,2,50,1,1,1,3,0,2,8,1,3,nquvbxzke
0,0,1,45.0520833333333,1,4,1,4,1,3,9,1,3,nquvbxzke
2,1,4,63.28125,1,1,1,5,0,3,10,1,3,nquvbxzke
0,0,1,41.40625,1,3,1,3,1,4,11,1,3,nquvbxzke
2,0,2,41.1458333333333,1,4,1,5,0,3,12,1,3,nquvbxzke
0,1,3,78.90625,1,2,1,2,1,3,13,1,3,nquvbxzke
0,1,3,78.3854166666667,1,3,1,3,1,4,14,1,3,nquvbxzke
2,0,2,45.3125,1,1,1,5,0,4,15,1,3,nquvbxzke
